name,value
input72607_7_1,([pglkemqhnofji])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_7_2,(p|n|m|e|l|k|j|q|i|f|o|h|g)(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_7_4,([e-f]|[g-q])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_7_7,([e-p])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_7_8,([e-r])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_7_9,([e-q])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_8,([e-s])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_1,([fphgqmnlskjeior])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_2,(k|f|h|j|e|s|q|r|l|g|o|n|i|m|p)(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_4,([e-f]|[g-s])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_7,([e-r])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_8,([e-t])(\s)(\[)(\w).\1(\d)([[:alnum:]])
input72607_8_9,([e-s])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9,([e-r])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_1,([nmlejfoihgpqkr])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_2,(m|e|o|n|p|h|r|i|f|g|l|j|q|k)(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_4,([e-f]|[g-r])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_7,([e-q])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_8,([e-s])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]
input72607_9_9,([e-r])(\s)(\[)(\w).\1(\d)([[:alnum:]])|[[:digit:]]|[[:digit:]]
input72980,.(\b[[:blank:]]\b)\1\S\<\.[J-R]$|[^\D]\w+
input72980_1,.(\b[[:blank:]]\b)\1\S\<\.[PLOMNJRQK]$|[^\D]\w+
input72980_1_9,.(\b[[:blank:]]\b)\1\S\<\.[NMOLQRJKP]$|[^\D]\w+|[[:digit:]]
input72980_1_10,.(\b[[:blank:]]\b)\1\S\<\.[NMOLQRJKP]$|[^\D]\w+
input72980_1_12,.(\b[[:blank:]]\b)\1\S\<\.[NMOLQRJKP]$|[^\D]\w+
input72980_7,.(\b[[:blank:]]\b)\1\S\<\.[J-Q]$|[^\D]\w+
input72980_7_1,.(\b[[:blank:]]\b)\1\S\<\.[LMNJQKOP]$|[^\D]\w+
input72980_7_7,.(\b[[:blank:]]\b)\1\S\<\.[J-P]$|[^\D]\w+
input72980_7_8,.(\b[[:blank:]]\b)\1\S\<\.[J-R]$|[^\D]\w+
input72980_7_9,.(\b[[:blank:]]\b)\1\S\<\.[J-Q]$|[^\D]\w+|[[:digit:]]
input72980_8,.(\b[[:blank:]]\b)\1\S\<\.[J-S]$|[^\D]\w+
input72980_8_1,.(\b[[:blank:]]\b)\1\S\<\.[MKRPSJQLON]$|[^\D]\w+
input72980_8_7,.(\b[[:blank:]]\b)\1\S\<\.[J-R]$|[^\D]\w+
input72980_8_8,.(\b[[:blank:]]\b)\1\S\<\.[J-T]$|[^\D]\w+
input72980_8_9,.(\b[[:blank:]]\b)\1\S\<\.[J-S]$|[^\D]\w+|[[:digit:]]
input72980_9,.(\b[[:blank:]]\b)\1\S\<\.[J-R]$|[^\D]\w+|[[:digit:]]
input72980_9_1,.(\b[[:blank:]]\b)\1\S\<\.[PONLRMJKQ]$|[^\D]\w+|[[:digit:]]
input72980_9_7,.(\b[[:blank:]]\b)\1\S\<\.[J-Q]$|[^\D]\w+|[[:digit:]]
input72980_9_8,.(\b[[:blank:]]\b)\1\S\<\.[J-S]$|[^\D]\w+|[[:digit:]]
input72980_9_9,.(\b[[:blank:]]\b)\1\S\<\.[J-R]$|[^\D]\w+|[[:digit:]]|[[:digit:]]
input73024,[B-V]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_1,[QJTOMPBKNLRVGSCDHUFIE]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_1_9,[JIMEPCTHNQKOLFBUVDSGR]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_1_10,[JIMEPCTHNQKOLFBUVDSGR]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_1_12,[JIMEPCTHNQKOLFBUVDSGR]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_7,[B-U]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_7_1,[JUGOPKFHNSLQRIDCTBME]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_7_7,[B-T]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_7_8,[B-V]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_7_9,[B-U]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_7_10,[B-U]?(\b.\b)([[:print:]])[^\S]^\}{1}(\D)|\<\w
input73024_8,[B-W]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_8_1,[WRELPMHISGVDQUNTBJFOKC]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_8_7,[B-V]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_8_8,[B-X]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w
input73024_8_9,[B-W]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_8_10,[B-W]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w
input73024_9,[B-V]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_9_1,[VCEOMHJPSNDLGTFRKUBQI]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_9_7,[B-U]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_9_8,[B-W]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]
input73024_9_9,[B-V]?(\b.\b)([[:print:]])[^\S]^\}(\D)|\<\w|[[:digit:]]|[[:digit:]]
input73024_10,[B-V]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w
input73024_10_1,[MVLCQFETUSRIGNDJBPOHK]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w
input73024_10_7,[B-U]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w
input73024_10_8,[B-W]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w
input73024_10_9,[B-V]?(\b.\b)([[:print:]])[^\S]^\}+(\D)|\<\w|[[:digit:]]
input73068,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-4]"
input73068_1,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[234]"
input73068_1_9,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[342]|[[:digit:]]"
input73068_1_10,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[342]"
input73068_1_12,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[342]"
input73068_7,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-3]"
input73068_7_1,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[23]"
input73068_7_8,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-4]"
input73068_7_9,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-3]|[[:digit:]]"
input73068_8,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-5]"
input73068_8_1,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[3452]"
input73068_8_7,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-4]"
input73068_8_8,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-6]"
input73068_8_9,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-5]|[[:digit:]]"
input73068_9,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-4]|[[:digit:]]"
input73068_9_1,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[423]|[[:digit:]]"
input73068_9_7,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-3]|[[:digit:]]"
input73068_9_8,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-5]|[[:digit:]]"
input73068_9_9,"(\W)\<\s\>^[[:digit:]]\D[not].{0,}|\B[2-4]|[[:digit:]]|[[:digit:]]"
input73072,([\D])(.+)[[:upper:]][e-w](\w\B)\<4545\>(\S$)|
input73072_1,([\D])(.+)[[:upper:]][timnrkgeuwlhpvsjqfo](\w\B)\<4545\>(\S$)|
input73072_1_10,([\D])(.+)[[:upper:]][jlgfwvirunsqhotkpme](\w\B)\<4545\>(\S$)|
input73072_1_12,([\D])(.+)[[:upper:]][jlgfwvirunsqhotkpme](\w\B)\<4545\>(\S$)|
input73072_7,([\D])(.+)[[:upper:]][e-v](\w\B)\<4545\>(\S$)|
input73072_7_1,([\D])(.+)[[:upper:]][ienvopfglskmruhqjt](\w\B)\<4545\>(\S$)|
input73072_7_7,([\D])(.+)[[:upper:]][e-u](\w\B)\<4545\>(\S$)|
input73072_7_8,([\D])(.+)[[:upper:]][e-w](\w\B)\<4545\>(\S$)|
input73072_7_10,([\D])(.+)[[:upper:]][e-v](\w\B)\<4545+\>(\S$)|
input73072_7_12,([\D])(.+)[[:upper:]][e-v](\w\B)\<....\>(\S$)|
input73072_8,([\D])(.+)[[:upper:]][e-x](\w\B)\<4545\>(\S$)|
input73072_8_1,([\D])(.+)[[:upper:]][kvheoxnimftuwjqrgslp](\w\B)\<4545\>(\S$)|
input73072_8_7,([\D])(.+)[[:upper:]][e-w](\w\B)\<4545\>(\S$)|
input73072_8_8,([\D])(.+)[[:upper:]][e-y](\w\B)\<4545\>(\S$)|
input73072_8_10,([\D])(.+)[[:upper:]][e-x](\w\B)\<4545+\>(\S$)|
input73072_8_12,([\D])(.+)[[:upper:]][e-x](\w\B)\<....\>(\S$)|
input73072_10,([\D])(.+)[[:upper:]][e-w](\w\B)\<4545+\>(\S$)|
input73072_10_1,([\D])(.+)[[:upper:]][wufheijvkmlgqsrotnp](\w\B)\<4545{1}\>(\S$)|
input73072_10_7,([\D])(.+)[[:upper:]][e-v](\w\B)\<4545{1}\>(\S$)|
input73072_10_8,([\D])(.+)[[:upper:]][e-x](\w\B)\<4545{1}\>(\S$)|
input73072_10_12,([\D])(.+)[[:upper:]][e-w](\w\B)\<....{1}\>(\S$)|
input73072_12,([\D])(.+)[[:upper:]][e-w](\w\B)\<....\>(\S$)|
input73072_12_1,([\D])(.+)[[:upper:]][hronkejftplsvuiqgwm](\w\B)\<....\>(\S$)|
input73072_12_7,([\D])(.+)[[:upper:]][e-v](\w\B)\<....\>(\S$)|
input73072_12_8,([\D])(.+)[[:upper:]][e-x](\w\B)\<....\>(\S$)|
input73104,(^[[:blank:]]$)([^\#])\S\<.([f-l]\B)(\D?)\w\3|
input73104_1,(^[[:blank:]]$)([^\#])\S\<.([hkflgji]\B)(\D?)\w\3|
input73104_1_10,(^[[:blank:]]$)([^\#])\S\<.([kijghlf]\B)(\D?)\w\3|
input73104_1_12,(^[[:blank:]]$)([^\#])\S\<.([kijghlf]\B)(\D?)\w\3|
input73104_7,(^[[:blank:]]$)([^\#])\S\<.([f-k]\B)(\D?)\w\3|
input73104_7_1,(^[[:blank:]]$)([^\#])\S\<.([khjfgi]\B)(\D?)\w\3|
input73104_7_7,(^[[:blank:]]$)([^\#])\S\<.([f-j]\B)(\D?)\w\3|
input73104_7_8,(^[[:blank:]]$)([^\#])\S\<.([f-l]\B)(\D?)\w\3|
input73104_8,(^[[:blank:]]$)([^\#])\S\<.([f-m]\B)(\D?)\w\3|
input73104_8_1,(^[[:blank:]]$)([^\#])\S\<.([kgjiflmh]\B)(\D?)\w\3|
input73104_8_7,(^[[:blank:]]$)([^\#])\S\<.([f-l]\B)(\D?)\w\3|
input73104_8_8,(^[[:blank:]]$)([^\#])\S\<.([f-n]\B)(\D?)\w\3|
input73146,(once)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_1,(once)([[:print:]]\>)(\D\b)(^[QLEGCTFASBNURJPOIDMHVK])|([^\w])(.*)(\s)
input73146_1_9,(once)([[:print:]]\>)(\D\b)(^[MQGAUDJIPCOBKNHERVSFLT])|([^\w])(.*)(\s)|[[:digit:]]
input73146_1_10,(once)([[:print:]]\>)(\D\b)(^[MQGAUDJIPCOBKNHERVSFLT])|([^\w])(.*)(\s)
input73146_1_12,(once)([[:print:]]\>)(\D\b)(^[MQGAUDJIPCOBKNHERVSFLT])|([^\w])(.*)(\s)
input73146_7,(once)([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)
input73146_7_1,(once)([[:print:]]\>)(\D\b)(^[FNECAPGTMUQSKDIOLRBHJ])|([^\w])(.*)(\s)
input73146_7_7,(once)([[:print:]]\>)(\D\b)(^[A-T])|([^\w])(.*)(\s)
input73146_7_8,(once)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_7_9,(once)([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)|[[:digit:]]
input73146_7_10,(once{1})([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)
input73146_7_12,(....)([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)
input73146_8,(once)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)
input73146_8_1,(once)([[:print:]]\>)(\D\b)(^[IQFVWEADBJHNMTRUCLSPKOG])|([^\w])(.*)(\s)
input73146_8_7,(once)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_8_8,(once)([[:print:]]\>)(\D\b)(^[A-X])|([^\w])(.*)(\s)
input73146_8_9,(once)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)|[[:digit:]]
input73146_8_10,(once+)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)
input73146_8_12,(....)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)
input73146_9,(once)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]
input73146_9_1,(once)([[:print:]]\>)(\D\b)(^[IFSHCGALTOEJDPMBURQKNV])|([^\w])(.*)(\s)|[[:digit:]]
input73146_9_7,(once)([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)|[[:digit:]]
input73146_9_8,(once)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)|[[:digit:]]
input73146_9_9,(once)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]|[[:digit:]]
input73146_9_10,(once{1})([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]
input73146_9_12,(....)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]
input73146_10,(once{1})([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_10_1,(once{1})([[:print:]]\>)(\D\b)(^[MQSEKCBHJGDFIONPLVRUAT])|([^\w])(.*)(\s)
input73146_10_7,(once{1})([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)
input73146_10_8,(once{1})([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)
input73146_10_9,(once{1})([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]
input73146_10_12,(....{1})([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_12,(....)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)
input73146_12_1,(....)([[:print:]]\>)(\D\b)(^[MTRHGEPODQKASIBULFJVCN])|([^\w])(.*)(\s)
input73146_12_7,(....)([[:print:]]\>)(\D\b)(^[A-U])|([^\w])(.*)(\s)
input73146_12_8,(....)([[:print:]]\>)(\D\b)(^[A-W])|([^\w])(.*)(\s)
input73146_12_9,(....)([[:print:]]\>)(\D\b)(^[A-V])|([^\w])(.*)(\s)|[[:digit:]]
input73250,"[[:space:]]\w{,1}[d-z]\>|\b.\s^abarus$([\d])"
input73250_1,"[[:space:]]\w{,1}[ylpsgurxfmtqoijvzdwnkhe]\>|\b.\s^abarus$([\d])"
input73250_1_9,"[[:space:]]\w{,1}[frtmhjediunwvgpxsoyzqkl]\>|\b.\s^abarus$([\d])|[[:digit:]]"
input73250_1_10,"[[:space:]]\w{,1}[frtmhjediunwvgpxsoyzqkl]\>|\b.\s^abarus$([\d])"
input73250_1_12,"[[:space:]]\w{,1}[frtmhjediunwvgpxsoyzqkl]\>|\b.\s^abarus$([\d])"
input73250_7,"[[:space:]]\w{,1}[d-y]\>|\b.\s^abarus$([\d])"
input73250_7_1,"[[:space:]]\w{,1}[yoqglepvtdixsrfnumwkhj]\>|\b.\s^abarus$([\d])"
input73250_7_7,"[[:space:]]\w{,1}[d-x]\>|\b.\s^abarus$([\d])"
input73250_7_8,"[[:space:]]\w{,1}[d-z]\>|\b.\s^abarus$([\d])"
input73250_7_9,"[[:space:]]\w{,1}[d-y]\>|\b.\s^abarus$([\d])|[[:digit:]]"
input73250_7_12,"[[:space:]]\w{,1}[d-y]\>|\b.\s^......$([\d])"
input73250_9,"[[:space:]]\w{,1}[d-z]\>|\b.\s^abarus$([\d])|[[:digit:]]"
input73250_9_1,"[[:space:]]\w{,1}[urfjykoideqpxtmnhzgvslw]\>|\b.\s^abarus$([\d])|[[:digit:]]"
input73250_9_7,"[[:space:]]\w{,1}[d-y]\>|\b.\s^abarus$([\d])|[[:digit:]]"
input73250_9_9,"[[:space:]]\w{,1}[d-z]\>|\b.\s^abarus$([\d])|[[:digit:]]|[[:digit:]]"
input73250_9_12,"[[:space:]]\w{,1}[d-z]\>|\b.\s^......$([\d])|[[:digit:]]"
input73250_12,"[[:space:]]\w{,1}[d-z]\>|\b.\s^......$([\d])"
input73250_12_1,"[[:space:]]\w{,1}[egiynpsvkzwfmljrdtohqxu]\>|\b.\s^......$([\d])"
input73250_12_7,"[[:space:]]\w{,1}[d-y]\>|\b.\s^......$([\d])"
input73250_12_9,"[[:space:]]\w{,1}[d-z]\>|\b.\s^......$([\d])|[[:digit:]]"
input73256,\<\S\>(^[[:print:]])[^\w](\\$)[a-i]|(\d*)(.\B)\4
input73256_1,\<\S\>(^[[:print:]])[^\w](\\$)[ihfdgbeac]|(\d*)(.\B)\4
input73256_1_9,\<\S\>(^[[:print:]])[^\w](\\$)[ahcefdgbi]|(\d*)(.\B)\4|[[:digit:]]
input73256_1_10,\<\S\>(^[[:print:]])[^\w](\\$)[ahcefdgbi]|(\d*)(.\B)\4
input73256_1_12,\<\S\>(^[[:print:]])[^\w](\\$)[ahcefdgbi]|(\d*)(.\B)\4
input73256_7,\<\S\>(^[[:print:]])[^\w](\\$)[a-h]|(\d*)(.\B)\4
input73256_7_1,\<\S\>(^[[:print:]])[^\w](\\$)[cgehdabf]|(\d*)(.\B)\4
input73256_7_7,\<\S\>(^[[:print:]])[^\w](\\$)[a-g]|(\d*)(.\B)\4
input73256_7_8,\<\S\>(^[[:print:]])[^\w](\\$)[a-i]|(\d*)(.\B)\4
input73256_7_9,\<\S\>(^[[:print:]])[^\w](\\$)[a-h]|(\d*)(.\B)\4|[[:digit:]]
input73256_7_12,\<\S\>(^[[:print:]])[^\w](...)[a-h]|(\d*)(.\B)\4
input73256_8,\<\S\>(^[[:print:]])[^\w](\\$)[a-j]|(\d*)(.\B)\4
input73256_8_1,\<\S\>(^[[:print:]])[^\w](\\$)[fdiachgbej]|(\d*)(.\B)\4
input73256_8_7,\<\S\>(^[[:print:]])[^\w](\\$)[a-i]|(\d*)(.\B)\4
input73256_8_8,\<\S\>(^[[:print:]])[^\w](\\$)[a-k]|(\d*)(.\B)\4
input73256_8_9,\<\S\>(^[[:print:]])[^\w](\\$)[a-j]|(\d*)(.\B)\4|[[:digit:]]
input73256_8_12,\<\S\>(^[[:print:]])[^\w](...)[a-j]|(\d*)(.\B)\4
input73256_9,\<\S\>(^[[:print:]])[^\w](\\$)[a-i]|(\d*)(.\B)\4|[[:digit:]]
input73256_9_1,\<\S\>(^[[:print:]])[^\w](\\$)[gihecadfb]|(\d*)(.\B)\4|[[:digit:]]
input73256_9_7,\<\S\>(^[[:print:]])[^\w](\\$)[a-h]|(\d*)(.\B)\4|[[:digit:]]
input73256_9_8,\<\S\>(^[[:print:]])[^\w](\\$)[a-j]|(\d*)(.\B)\4|[[:digit:]]
input73256_9_9,\<\S\>(^[[:print:]])[^\w](\\$)[a-i]|(\d*)(.\B)\4|[[:digit:]]|[[:digit:]]
input73256_9_12,\<\S\>(^[[:print:]])[^\w](...)[a-i]|(\d*)(.\B)\4|[[:digit:]]
input73256_12,\<\S\>(^[[:print:]])[^\w](...)[a-i]|(\d*)(.\B)\4
input73256_12_1,\<\S\>(^[[:print:]])[^\w](...)[fageidchb]|(\d*)(.\B)\4
input73256_12_7,\<\S\>(^[[:print:]])[^\w](...)[a-h]|(\d*)(.\B)\4
input73256_12_8,\<\S\>(^[[:print:]])[^\w](...)[a-j]|(\d*)(.\B)\4
input73256_12_9,\<\S\>(^[[:print:]])[^\w](...)[a-i]|(\d*)(.\B)\4|[[:digit:]]
input73264,"([M-S]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_1,"([MSPNOQR]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_1_9,"([ROQPSNM]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_1_10,"([ROQPSNM]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_1_12,"([ROQPSNM]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_7,"([M-R]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_7_1,"([QOMNRP]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_7_7,"([M-Q]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_7_8,"([M-S]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_7_9,"([M-R]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_8,"([M-T]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_8_1,"([OMQNPSTR]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_8_7,"([M-S]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_8_8,"([M-U]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s"
input73264_8_9,"([M-T]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_9,"([M-S]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_9_1,"([PSNMQOR]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_9_7,"([M-R]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_9_8,"([M-T]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]"
input73264_9_9,"([M-S]\>).(\d\B)|([^[:blank:]])\""{,1}(\W)^\s|[[:digit:]]|[[:digit:]]"
input73367,\<\W(^[c-m]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_1,\<\W(^[efcdmilhkjg]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_1_9,\<\W(^[gdhfcemjlki]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_1_10,\<\W(^[gdhfcemjlki]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_1_12,\<\W(^[gdhfcemjlki]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_7,\<\W(^[c-l]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_7_1,\<\W(^[lgficdjehk]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_7_7,\<\W(^[c-k]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_7_8,\<\W(^[c-m]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_7_9,\<\W(^[c-l]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_7_12,\<\W(^[c-l]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_8,\<\W(^[c-n]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_8_1,\<\W(^[imkeghlcfjdn]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_8_7,\<\W(^[c-m]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_8_8,\<\W(^[c-o]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)
input73367_8_9,\<\W(^[c-n]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_8_12,\<\W(^[c-n]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_9,\<\W(^[c-m]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_9_1,\<\W(^[dhijkmfcgle]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_9_7,\<\W(^[c-l]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_9_8,\<\W(^[c-n]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_9_9,\<\W(^[c-m]$)(\b\d\b).\2Single_Min_ART_Grep[^[:cntrl:]]|(\s*)|[[:digit:]]|[[:digit:]]
input73367_9_12,\<\W(^[c-m]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)|[[:digit:]]
input73367_12,\<\W(^[c-m]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_12_1,\<\W(^[hijmecdklgf]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_12_7,\<\W(^[c-l]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_12_8,\<\W(^[c-n]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)
input73367_12_9,\<\W(^[c-m]$)(\b\d\b).\2...................[^[:cntrl:]]|(\s*)|[[:digit:]]
input73497,([e-m]$)(.+)(\D)[[:alpha:]][^Single_Min_ART_Grep]\<\s|(\B\W)
input73497_1,([iehlgjmkf]$)(.+)(\D)[[:alpha:]][^Single_Min_ART_Grep]\<\s|(\B\W)
